gene1	gene2	mut11	mut10	mut01	mut00	odds_ratio	cooccur_sign	p	q	cooccur_score
TAS2R30	HLA-A	0	6	4	26	0	-1	1	1	0
TAS2R30	LILRA2	0	6	3	27	0	-1	1	1	0
TAS2R30	HLA-DRB1	0	6	3	27	0	-1	1	1	0
TAS2R30	KIR3DL2	1	5	1	29	5.8	1	0.30952380952380953	1	0.5093059380910636
TAS2R30	LILRA1	1	5	1	29	5.8	1	0.30952380952380953	1	0.5093059380910636
TAS2R30	LILRB2	0	6	2	28	0	-1	1	1	0
TAS2R30	PRSS1	0	6	2	28	0	-1	1	1	0
TAS2R30	MUC3A	0	6	2	28	0	-1	1	1	0
TAS2R30	HLA-B	0	6	2	28	0	-1	1	1	0
TAS2R30	KIR2DL3	0	6	2	28	0	-1	1	1	0
TAS2R30	SOX21	1	5	1	29	5.8	1	0.30952380952380953	1	0.5093059380910636
TAS2R30	KIR2DS4	0	6	1	29	0	-1	1	1	0
TAS2R30	KIR3DL1	0	6	1	29	0	-1	1	1	0
TAS2R30	TAS2R46	0	6	1	29	0	-1	1	1	0
TAS2R30	ABCC6	0	6	1	29	0	-1	1	1	0
TAS2R30	ANAPC7	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	APOB	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	ARAP1	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	BRWD1	0	6	1	29	0	-1	1	1	0
TAS2R30	BTLA	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	C4A	0	6	1	29	0	-1	1	1	0
TAS2R30	CACNA2D1	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	CASP3	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	CASR	0	6	1	29	0	-1	1	1	0
TAS2R30	CCDC168	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	CDK14	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	DDX53	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	DST	0	6	1	29	0	-1	1	1	0
TAS2R30	EXOSC7	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	FAM92A	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	FGD4	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	GK2	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	GRIA2	0	6	1	29	0	-1	1	1	0
TAS2R30	GXYLT1	0	6	1	29	0	-1	1	1	0
TAS2R30	HERC2	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	HLA-DQA1	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	HLA-DQA2	0	6	1	29	0	-1	1	1	0
TAS2R30	HLA-DQB2	0	6	1	29	0	-1	1	1	0
TAS2R30	HLA-DRB5	0	6	1	29	0	-1	1	1	0
TAS2R30	HMBS	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	IFIT3	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
TAS2R30	IQSEC2	0	6	1	29	0	-1	1	1	0
TAS2R30	KIR2DL4	0	6	1	29	0	-1	1	1	0
TAS2R30	KL	0	6	1	29	0	-1	1	1	0
TAS2R30	KLHL28	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
HLA-C	TAS2R19	0	6	4	26	0	-1	1	1	0
HLA-C	HLA-A	0	6	4	26	0	-1	1	1	0
HLA-C	LILRA2	1	5	2	28	2.8	1	0.4313725490196078	1	0.36514749527573015
HLA-C	HLA-DRB1	0	6	3	27	0	-1	1	1	0
HLA-C	KIR3DL2	0	6	2	28	0	-1	1	1	0
HLA-C	LILRA1	1	5	1	29	5.8	1	0.30952380952380953	1	0.5093059380910636
HLA-C	LILRB2	0	6	2	28	0	-1	1	1	0
HLA-C	PRSS1	0	6	2	28	0	-1	1	1	0
HLA-C	MUC3A	1	5	1	29	5.8	1	0.30952380952380953	1	0.5093059380910636
HLA-C	HLA-B	0	6	2	28	0	-1	1	1	0
HLA-C	KIR2DL3	0	6	2	28	0	-1	1	1	0
HLA-C	SOX21	0	6	2	28	0	-1	1	1	0
HLA-C	KIR2DS4	0	6	1	29	0	-1	1	1	0
HLA-C	KIR3DL1	0	6	1	29	0	-1	1	1	0
HLA-C	TAS2R46	0	6	1	29	0	-1	1	1	0
HLA-C	ABCC6	0	6	1	29	0	-1	1	1	0
HLA-C	ANAPC7	0	6	1	29	0	-1	1	1	0
HLA-C	APOB	0	6	1	29	0	-1	1	1	0
HLA-C	ARAP1	0	6	1	29	0	-1	1	1	0
HLA-C	BRWD1	0	6	1	29	0	-1	1	1	0
HLA-C	BTLA	0	6	1	29	0	-1	1	1	0
HLA-C	C4A	0	6	1	29	0	-1	1	1	0
HLA-C	CACNA2D1	0	6	1	29	0	-1	1	1	0
HLA-C	CASP3	0	6	1	29	0	-1	1	1	0
HLA-C	CASR	0	6	1	29	0	-1	1	1	0
HLA-C	CCDC168	0	6	1	29	0	-1	1	1	0
HLA-C	CDK14	0	6	1	29	0	-1	1	1	0
HLA-C	DDX53	0	6	1	29	0	-1	1	1	0
HLA-C	DST	0	6	1	29	0	-1	1	1	0
HLA-C	EXOSC7	0	6	1	29	0	-1	1	1	0
HLA-C	FAM92A	0	6	1	29	0	-1	1	1	0
HLA-C	FGD4	0	6	1	29	0	-1	1	1	0
HLA-C	GK2	0	6	1	29	0	-1	1	1	0
HLA-C	GRIA2	0	6	1	29	0	-1	1	1	0
HLA-C	GXYLT1	0	6	1	29	0	-1	1	1	0
HLA-C	HERC2	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
HLA-C	HLA-DQA1	1	5	0	30	Inf	1	0.16666666666666669	1	0.7781512503836436
HLA-C	HLA-DQA2	0	6	1	29	0	-1	1	1	0
HLA-C	HLA-DQB2	0	6	1	29	0	-1	1	1	0
HLA-C	HLA-DRB5	0	6	1	29	0	-1	1	1	0
HLA-C	HMBS	0	6	1	29	0	-1	1	1	0
HLA-C	IFIT3	0	6	1	29	0	-1	1	1	0
HLA-C	IQSEC2	0	6	1	29	0	-1	1	1	0
HLA-C	KIR2DL4	0	6	1	29	0	-1	1	1	0
HLA-C	KL	0	6	1	29	0	-1	1	1	0
HLA-C	KLHL28	0	6	1	29	0	-1	1	1	0
TAS2R19	HLA-A	2	2	2	30	15	1	0.05271199388846449	0.4598348348348347	1.2780905558135003
TAS2R19	LILRA2	1	3	2	30	5	1	0.30532212885154075	1	0.5152417181715694
TAS2R19	HLA-DRB1	0	4	3	29	0	-1	1	1	0
TAS2R19	KIR3DL2	0	4	2	30	0	-1	1	1	0
TAS2R19	LILRA1	0	4	2	30	0	-1	1	1	0
TAS2R19	LILRB2	0	4	2	30	0	-1	1	1	0
TAS2R19	PRSS1	0	4	2	30	0	-1	1	1	0
TAS2R19	MUC3A	0	4	2	30	0	-1	1	1	0
TAS2R19	HLA-B	1	3	1	31	10.333333333333334	1	0.21269841269841266	1	0.6722357510887742
TAS2R19	KIR2DL3	1	3	1	31	10.333333333333334	1	0.21269841269841266	1	0.6722357510887742
TAS2R19	SOX21	0	4	2	30	0	-1	1	1	0
TAS2R19	KIR2DS4	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
TAS2R19	KIR3DL1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	TAS2R46	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
TAS2R19	ABCC6	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	ANAPC7	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	APOB	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	ARAP1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	BRWD1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	BTLA	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	C4A	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	CACNA2D1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	CASP3	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	CASR	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	CCDC168	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	CDK14	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	DDX53	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	DST	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	EXOSC7	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	FAM92A	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	FGD4	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	GK2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	GRIA2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	GXYLT1	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
TAS2R19	HERC2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	HLA-DQA1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	HLA-DQA2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	HLA-DQB2	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
TAS2R19	HLA-DRB5	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
TAS2R19	HMBS	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	IFIT3	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	IQSEC2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	KIR2DL4	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
TAS2R19	KL	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
TAS2R19	KLHL28	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	LILRA2	0	4	3	29	0	-1	1	1	0
HLA-A	HLA-DRB1	0	4	3	29	0	-1	1	1	0
HLA-A	KIR3DL2	0	4	2	30	0	-1	1	1	0
HLA-A	LILRA1	0	4	2	30	0	-1	1	1	0
HLA-A	LILRB2	0	4	2	30	0	-1	1	1	0
HLA-A	PRSS1	0	4	2	30	0	-1	1	1	0
HLA-A	MUC3A	0	4	2	30	0	-1	1	1	0
HLA-A	HLA-B	1	3	1	31	10.333333333333334	1	0.21269841269841266	1	0.6722357510887742
HLA-A	KIR2DL3	1	3	1	31	10.333333333333334	1	0.21269841269841266	1	0.6722357510887742
HLA-A	SOX21	0	4	2	30	0	-1	1	1	0
HLA-A	KIR2DS4	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
HLA-A	KIR3DL1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	TAS2R46	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	ABCC6	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	ANAPC7	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	APOB	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	ARAP1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	BRWD1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	BTLA	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	C4A	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	CACNA2D1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	CASP3	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	CASR	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	CCDC168	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	CDK14	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	DDX53	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	DST	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	EXOSC7	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	FAM92A	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	FGD4	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	GK2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	GRIA2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	GXYLT1	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
HLA-A	HERC2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	HLA-DQA1	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	HLA-DQA2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	HLA-DQB2	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
HLA-A	HLA-DRB5	1	3	0	32	Inf	1	0.11111111111111109	0.8350374914792091	0.954242509439325
HLA-A	HMBS	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	IFIT3	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	IQSEC2	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	KIR2DL4	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	KL	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
HLA-A	KLHL28	0	4	1	31	0	-1	0.9999999999999999	1	-4.8216373327664354e-17
LILRA2	HLA-DRB1	0	3	3	30	0	-1	1	1	0
LILRA2	KIR3DL2	0	3	2	31	0	-1	1	1	0
LILRA2	LILRA1	0	3	2	31	0	-1	1	1	0
LILRA2	LILRB2	0	3	2	31	0	-1	1	1	0
LILRA2	PRSS1	0	3	2	31	0	-1	1	1	0
LILRA2	MUC3A	0	3	2	31	0	-1	1	1	0
LILRA2	HLA-B	0	3	2	31	0	-1	1	1	0
LILRA2	KIR2DL3	0	3	2	31	0	-1	1	1	0
LILRA2	SOX21	0	3	2	31	0	-1	1	1	0
LILRA2	KIR2DS4	0	3	1	32	0	-1	1	1	0
LILRA2	KIR3DL1	0	3	1	32	0	-1	1	1	0
LILRA2	TAS2R46	0	3	1	32	0	-1	1	1	0
LILRA2	ABCC6	0	3	1	32	0	-1	1	1	0
LILRA2	ANAPC7	0	3	1	32	0	-1	1	1	0
LILRA2	APOB	0	3	1	32	0	-1	1	1	0
LILRA2	ARAP1	0	3	1	32	0	-1	1	1	0
LILRA2	BRWD1	0	3	1	32	0	-1	1	1	0
LILRA2	BTLA	0	3	1	32	0	-1	1	1	0
LILRA2	C4A	0	3	1	32	0	-1	1	1	0
LILRA2	CACNA2D1	0	3	1	32	0	-1	1	1	0
LILRA2	CASP3	0	3	1	32	0	-1	1	1	0
LILRA2	CASR	0	3	1	32	0	-1	1	1	0
LILRA2	CCDC168	0	3	1	32	0	-1	1	1	0
LILRA2	CDK14	0	3	1	32	0	-1	1	1	0
LILRA2	DDX53	0	3	1	32	0	-1	1	1	0
LILRA2	DST	0	3	1	32	0	-1	1	1	0
LILRA2	EXOSC7	0	3	1	32	0	-1	1	1	0
LILRA2	FAM92A	0	3	1	32	0	-1	1	1	0
LILRA2	FGD4	0	3	1	32	0	-1	1	1	0
LILRA2	GK2	0	3	1	32	0	-1	1	1	0
LILRA2	GRIA2	0	3	1	32	0	-1	1	1	0
LILRA2	GXYLT1	0	3	1	32	0	-1	1	1	0
LILRA2	HERC2	0	3	1	32	0	-1	1	1	0
LILRA2	HLA-DQA1	0	3	1	32	0	-1	1	1	0
LILRA2	HLA-DQA2	0	3	1	32	0	-1	1	1	0
LILRA2	HLA-DQB2	0	3	1	32	0	-1	1	1	0
LILRA2	HLA-DRB5	0	3	1	32	0	-1	1	1	0
LILRA2	HMBS	0	3	1	32	0	-1	1	1	0
LILRA2	IFIT3	0	3	1	32	0	-1	1	1	0
LILRA2	IQSEC2	0	3	1	32	0	-1	1	1	0
LILRA2	KIR2DL4	0	3	1	32	0	-1	1	1	0
LILRA2	KL	0	3	1	32	0	-1	1	1	0
LILRA2	KLHL28	0	3	1	32	0	-1	1	1	0
HLA-DRB1	KIR3DL2	0	3	2	31	0	-1	1	1	0
HLA-DRB1	LILRA1	0	3	2	31	0	-1	1	1	0
HLA-DRB1	LILRB2	0	3	2	31	0	-1	1	1	0
HLA-DRB1	PRSS1	1	2	1	32	16	1	0.1619047619047619	1	0.7907403776916642
HLA-DRB1	MUC3A	0	3	2	31	0	-1	1	1	0
HLA-DRB1	HLA-B	0	3	2	31	0	-1	1	1	0
HLA-DRB1	KIR2DL3	0	3	2	31	0	-1	1	1	0
HLA-DRB1	SOX21	0	3	2	31	0	-1	1	1	0
HLA-DRB1	KIR2DS4	0	3	1	32	0	-1	1	1	0
HLA-DRB1	KIR3DL1	1	2	0	33	Inf	1	0.08333333333333333	0.6805555555555555	1.0791812460476249
HLA-DRB1	TAS2R46	0	3	1	32	0	-1	1	1	0
HLA-DRB1	ABCC6	0	3	1	32	0	-1	1	1	0
HLA-DRB1	ANAPC7	0	3	1	32	0	-1	1	1	0
HLA-DRB1	APOB	0	3	1	32	0	-1	1	1	0
HLA-DRB1	ARAP1	0	3	1	32	0	-1	1	1	0
HLA-DRB1	BRWD1	0	3	1	32	0	-1	1	1	0
HLA-DRB1	BTLA	0	3	1	32	0	-1	1	1	0
HLA-DRB1	C4A	0	3	1	32	0	-1	1	1	0
HLA-DRB1	CACNA2D1	0	3	1	32	0	-1	1	1	0
HLA-DRB1	CASP3	0	3	1	32	0	-1	1	1	0
HLA-DRB1	CASR	0	3	1	32	0	-1	1	1	0
HLA-DRB1	CCDC168	0	3	1	32	0	-1	1	1	0
HLA-DRB1	CDK14	0	3	1	32	0	-1	1	1	0
HLA-DRB1	DDX53	0	3	1	32	0	-1	1	1	0
HLA-DRB1	DST	0	3	1	32	0	-1	1	1	0
HLA-DRB1	EXOSC7	0	3	1	32	0	-1	1	1	0
HLA-DRB1	FAM92A	0	3	1	32	0	-1	1	1	0
HLA-DRB1	FGD4	0	3	1	32	0	-1	1	1	0
HLA-DRB1	GK2	0	3	1	32	0	-1	1	1	0
HLA-DRB1	GRIA2	0	3	1	32	0	-1	1	1	0
HLA-DRB1	GXYLT1	0	3	1	32	0	-1	1	1	0
HLA-DRB1	HERC2	0	3	1	32	0	-1	1	1	0
HLA-DRB1	HLA-DQA1	0	3	1	32	0	-1	1	1	0
HLA-DRB1	HLA-DQA2	0	3	1	32	0	-1	1	1	0
HLA-DRB1	HLA-DQB2	0	3	1	32	0	-1	1	1	0
HLA-DRB1	HLA-DRB5	0	3	1	32	0	-1	1	1	0
HLA-DRB1	HMBS	0	3	1	32	0	-1	1	1	0
HLA-DRB1	IFIT3	0	3	1	32	0	-1	1	1	0
HLA-DRB1	IQSEC2	0	3	1	32	0	-1	1	1	0
